country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,sd_score,standarized_sd_score
Canada,Ontario,Waterloo,2020-06-09,-31.0,-5.0,0.0,-38.0,-46.0,16.0,136.0,54.25038639876353
Canada,Ontario,Waterloo,2020-06-10,-32.0,-8.0,-26.0,-41.0,-48.0,18.0,173.0,59.969088098918085
Canada,Ontario,Waterloo,2020-06-11,-30.0,-4.0,8.0,-35.0,-46.0,18.0,125.0,52.55023183925811
Canada,Ontario,Waterloo,2020-06-12,-30.0,-9.0,2.0,-29.0,-44.0,16.0,126.0,52.7047913446677
Canada,Ontario,Waterloo,2020-06-13,-29.0,-13.0,27.0,-6.0,-4.0,6.0,31.0,38.02163833075734
Canada,Ontario,Waterloo,2020-06-14,-26.0,-12.0,52.0,-17.0,-6.0,3.0,12.0,35.08500772797527
Canada,Ontario,Waterloo,2020-06-15,-26.0,-7.0,11.0,-33.0,-47.0,16.0,118.0,51.46831530139103
Canada,Ontario,Waterloo,2020-06-16,-27.0,-3.0,19.0,-26.0,-44.0,15.0,96.0,48.068006182380216
Canada,Ontario,Waterloo,2020-06-17,-26.0,-1.0,24.0,-28.0,-46.0,16.0,93.0,47.60432766615147
Canada,Ontario,Waterloo,2020-06-18,-25.0,2.0,16.0,-29.0,-44.0,16.0,96.0,48.068006182380216
Canada,Ontario,Waterloo,2020-06-19,-28.0,-7.0,-13.0,-24.0,-44.0,14.0,130.0,53.32302936630603
Canada,Ontario,Waterloo,2020-06-20,-27.0,-8.0,12.0,-8.0,-3.0,4.0,38.0,39.10355486862442
Canada,Ontario,Waterloo,2020-06-21,-25.0,-9.0,21.0,-22.0,-2.0,1.0,38.0,39.10355486862442
Canada,Ontario,Waterloo,2020-06-22,-27.0,-8.0,-14.0,-35.0,-48.0,16.0,148.0,56.10510046367851
Canada,Ontario,Waterloo,2020-06-23,-30.0,-5.0,-27.0,-32.0,-46.0,16.0,156.0,57.341576506955185
Canada,Ontario,Waterloo,2020-06-24,-26.0,-3.0,11.0,-28.0,-45.0,15.0,106.0,49.61360123647604
Canada,Ontario,Waterloo,2020-06-25,-25.0,0.0,20.0,-26.0,-43.0,15.0,89.0,46.986089644513136
Canada,Ontario,Waterloo,2020-06-26,-27.0,-8.0,13.0,-21.0,-43.0,13.0,99.0,48.53168469860896
Canada,Ontario,Waterloo,2020-06-27,-28.0,-10.0,16.0,-5.0,-4.0,5.0,36.0,38.794435857805254
Canada,Ontario,Waterloo,2020-06-28,-26.0,-13.0,48.0,-15.0,-2.0,1.0,9.0,34.62132921174652
Canada,Ontario,Waterloo,2020-06-29,-20.0,-1.0,9.0,-35.0,-48.0,14.0,109.0,50.0772797527048
Canada,Ontario,Waterloo,2020-06-30,-8.0,30.0,17.0,-25.0,-45.0,11.0,42.0,39.721792890262755
Canada,Ontario,Waterloo,2020-07-01,-55.0,-51.0,84.0,-52.0,-69.0,18.0,161.0,58.11437403400309
Canada,Ontario,Waterloo,2020-07-02,-16.0,13.0,5.0,-37.0,-48.0,14.0,97.0,48.222565687789796
Canada,Ontario,Waterloo,2020-07-03,-23.0,-2.0,5.0,-37.0,-54.0,15.0,126.0,52.7047913446677
Canada,Ontario,Waterloo,2020-07-04,-29.0,-13.0,13.0,-25.0,-7.0,3.0,64.0,43.12210200927357
Canada,Ontario,Waterloo,2020-07-05,-25.0,-13.0,30.0,-37.0,-8.0,0.0,53.0,41.42194744976816
Canada,Ontario,Waterloo,2020-07-06,-20.0,-2.0,0.0,-41.0,-47.0,14.0,124.0,52.39567233384853
Canada,Ontario,Waterloo,2020-07-07,-22.0,3.0,5.0,-33.0,-45.0,13.0,105.0,49.45904173106646
Canada,Ontario,Waterloo,2020-07-08,-21.0,1.0,7.0,-35.0,-45.0,14.0,107.0,49.76816074188562
Canada,Ontario,Waterloo,2020-07-09,-21.0,4.0,-1.0,-39.0,-44.0,14.0,115.0,51.00463678516228
Canada,Ontario,Waterloo,2020-07-10,-27.0,-10.0,-27.0,-38.0,-43.0,14.0,159.0,57.80525502318392
Canada,Ontario,Waterloo,2020-07-11,-25.0,-6.0,-7.0,-22.0,-6.0,6.0,72.0,44.35857805255023
Canada,Ontario,Waterloo,2020-07-12,-20.0,-9.0,53.0,-27.0,-5.0,1.0,9.0,34.62132921174652
Canada,Ontario,Waterloo,2020-07-13,-20.0,-5.0,14.0,-40.0,-47.0,14.0,112.0,50.540958268933544
Canada,Ontario,Waterloo,2020-07-14,-21.0,-1.0,23.0,-36.0,-45.0,13.0,93.0,47.60432766615147
Canada,Ontario,Waterloo,2020-07-15,-20.0,1.0,29.0,-37.0,-45.0,13.0,85.0,46.36785162287481
Canada,Ontario,Waterloo,2020-07-16,-22.0,3.0,-21.0,-41.0,-44.0,15.0,140.0,54.86862442040186
Canada,Ontario,Waterloo,2020-07-17,-22.0,-6.0,14.0,-32.0,-42.0,11.0,99.0,48.53168469860896
Canada,Ontario,Waterloo,2020-07-18,-25.0,-9.0,27.0,-22.0,-2.0,2.0,33.0,38.33075734157651
Canada,Ontario,Waterloo,2020-07-19,-27.0,-15.0,-2.0,-40.0,-9.0,2.0,95.0,47.913446676970636
Canada,Ontario,Waterloo,2020-07-20,-18.0,0.0,23.0,-39.0,-45.0,13.0,92.0,47.44976816074188
Canada,Ontario,Waterloo,2020-07-21,-19.0,2.0,23.0,-34.0,-43.0,12.0,83.0,46.05873261205564
Canada,Ontario,Waterloo,2020-07-22,-22.0,-3.0,-17.0,-41.0,-44.0,15.0,142.0,55.17774343122102
Canada,Ontario,Waterloo,2020-07-23,-19.0,3.0,20.0,-39.0,-43.0,13.0,91.0,47.2952086553323
Canada,Ontario,Waterloo,2020-07-24,-22.0,-6.0,17.0,-35.0,-41.0,11.0,98.0,48.37712519319938
Canada,Ontario,Waterloo,2020-07-25,-23.0,-9.0,37.0,-20.0,-1.0,1.0,17.0,35.85780525502319
Canada,Ontario,Waterloo,2020-07-26,-20.0,-11.0,51.0,-31.0,-5.0,0.0,16.0,35.7032457496136
Canada,Ontario,Waterloo,2020-07-27,-20.0,-3.0,-2.0,-43.0,-48.0,14.0,130.0,53.32302936630603
Canada,Ontario,Waterloo,2020-07-28,-20.0,3.0,26.0,-36.0,-44.0,12.0,83.0,46.05873261205564
Canada,Ontario,Waterloo,2020-07-29,-17.0,-1.0,23.0,-36.0,-45.0,13.0,89.0,46.986089644513136
Canada,Ontario,Waterloo,2020-07-30,-17.0,6.0,19.0,-36.0,-44.0,12.0,84.0,46.21329211746523
Canada,Ontario,Waterloo,2020-07-31,-20.0,-5.0,18.0,-31.0,-44.0,9.0,91.0,47.2952086553323
Canada,Ontario,Waterloo,2020-08-01,-26.0,-13.0,22.0,-24.0,-6.0,0.0,47.0,40.49459041731067
Canada,Ontario,Waterloo,2020-08-02,-22.0,-11.0,-18.0,-38.0,-14.0,2.0,105.0,49.45904173106646
Canada,Ontario,Waterloo,2020-08-03,-38.0,-33.0,11.0,-59.0,-78.0,20.0,217.0,66.76970633693972
Canada,Ontario,Waterloo,2020-08-04,-20.0,2.0,-5.0,-37.0,-45.0,13.0,118.0,51.46831530139103
Canada,Ontario,Waterloo,2020-08-05,-17.0,-3.0,41.0,-33.0,-45.0,12.0,69.0,43.89489953632149
Canada,Ontario,Waterloo,2020-08-06,-17.0,-1.0,36.0,-35.0,-43.0,12.0,72.0,44.35857805255023
Canada,Ontario,Waterloo,2020-08-07,-22.0,-14.0,23.0,-32.0,-42.0,10.0,97.0,48.222565687789796
Canada,Ontario,Waterloo,2020-08-08,-22.0,-11.0,50.0,-18.0,0.0,1.0,2.0,33.53941267387944
Canada,Ontario,Waterloo,2020-08-09,-18.0,-14.0,41.0,-31.0,-7.0,-1.0,28.0,37.557959814528594
Canada,Ontario,Waterloo,2020-08-10,-18.0,-8.0,9.0,-41.0,-46.0,12.0,116.0,51.15919629057187
Canada,Ontario,Waterloo,2020-08-11,-19.0,-2.0,20.0,-35.0,-44.0,12.0,92.0,47.44976816074188
Canada,Ontario,Waterloo,2020-08-12,-17.0,-4.0,32.0,-38.0,-44.0,11.0,82.0,45.904173106646056
Canada,Ontario,Waterloo,2020-08-13,-18.0,0.0,23.0,-41.0,-43.0,12.0,91.0,47.2952086553323
Canada,Ontario,Waterloo,2020-08-14,-21.0,-8.0,19.0,-36.0,-42.0,10.0,98.0,48.37712519319938
Canada,Ontario,Waterloo,2020-08-15,-22.0,-8.0,36.0,-25.0,0.0,0.0,19.0,36.16692426584235
Canada,Ontario,Waterloo,2020-08-16,-20.0,-9.0,24.0,-37.0,-9.0,0.0,51.0,41.112828438948995
Canada,Ontario,Waterloo,2020-08-17,-20.0,-7.0,8.0,-45.0,-46.0,12.0,122.0,52.086553323029364
Canada,Ontario,Waterloo,2020-08-18,-19.0,0.0,8.0,-40.0,-42.0,11.0,104.0,49.304482225656876
Canada,Ontario,Waterloo,2020-08-19,-18.0,-3.0,8.0,-38.0,-43.0,11.0,105.0,49.45904173106646
Canada,Ontario,Waterloo,2020-08-20,-16.0,3.0,8.0,-38.0,-42.0,11.0,96.0,48.068006182380216
Canada,Ontario,Waterloo,2020-08-21,-21.0,-10.0,18.0,-37.0,-41.0,10.0,101.0,48.84080370942813
Canada,Ontario,Waterloo,2020-08-22,-22.0,-9.0,27.0,-24.0,-2.0,0.0,30.0,37.86707882534776
Canada,Ontario,Waterloo,2020-08-23,-18.0,-11.0,39.0,-33.0,-4.0,-2.0,25.0,37.09428129829985
Canada,Ontario,Waterloo,2020-08-24,-19.0,-6.0,39.0,-42.0,-44.0,11.0,83.0,46.05873261205564
Canada,Ontario,Waterloo,2020-08-25,-17.0,3.0,39.0,-38.0,-41.0,10.0,64.0,43.12210200927357
Canada,Ontario,Waterloo,2020-08-26,-19.0,-4.0,-7.0,-40.0,-41.0,12.0,123.0,52.24111282843895
Canada,Ontario,Waterloo,2020-08-27,-16.0,1.0,13.0,-37.0,-40.0,11.0,90.0,47.14064914992272
Canada,Ontario,Waterloo,2020-08-28,-20.0,-9.0,2.0,-33.0,-40.0,10.0,110.0,50.23183925811438
Canada,Ontario,Waterloo,2020-08-29,-19.0,-7.0,5.0,-22.0,0.0,2.0,45.0,40.1854714064915
Canada,Ontario,Waterloo,2020-08-30,-13.0,-10.0,5.0,-29.0,-2.0,-2.0,47.0,40.49459041731067
Canada,Ontario,Waterloo,2020-08-31,-14.0,-1.0,5.0,-39.0,-43.0,10.0,102.0,48.99536321483771
Canada,Ontario,Waterloo,2020-09-01,-15.0,4.0,5.0,-33.0,-40.0,10.0,89.0,46.986089644513136
Canada,Ontario,Waterloo,2020-09-02,-16.0,-3.0,5.0,-38.0,-42.0,12.0,106.0,49.61360123647604
Canada,Ontario,Waterloo,2020-09-03,-14.0,2.0,5.0,-37.0,-40.0,10.0,94.0,47.75888717156105
Canada,Ontario,Waterloo,2020-09-04,-15.0,-4.0,11.0,-33.0,-41.0,8.0,90.0,47.14064914992272
Canada,Ontario,Waterloo,2020-09-05,-20.0,-5.0,1.0,-25.0,-6.0,1.0,56.0,41.88562596599691
Canada,Ontario,Waterloo,2020-09-06,-8.0,-2.0,1.0,-30.0,-8.0,-3.0,44.0,40.030911901081915
Canada,Ontario,Waterloo,2020-09-07,-55.0,-57.0,-2.0,-67.0,-82.0,22.0,285.0,77.27975270479135
Canada,Ontario,Waterloo,2020-09-08,-13.0,14.0,-27.0,-39.0,-41.0,12.0,118.0,51.46831530139103
Canada,Ontario,Waterloo,2020-09-09,-17.0,0.0,-4.0,-38.0,-40.0,11.0,110.0,50.23183925811438
Canada,Ontario,Waterloo,2020-09-10,-15.0,2.0,2.0,-36.0,-39.0,11.0,97.0,48.222565687789796
Canada,Ontario,Waterloo,2020-09-11,-17.0,-9.0,3.0,-30.0,-37.0,9.0,99.0,48.53168469860896
Canada,Ontario,Waterloo,2020-09-12,-14.0,-3.0,27.0,-15.0,5.0,2.0,2.0,33.53941267387944
Canada,Ontario,Waterloo,2020-09-13,-13.0,-4.0,14.0,-27.0,-3.0,2.0,35.0,38.639876352395675
Canada,Ontario,Waterloo,2020-09-14,-18.0,-5.0,-1.0,-39.0,-37.0,11.0,111.0,50.38639876352396
Canada,Ontario,Waterloo,2020-09-15,-18.0,-2.0,3.0,-35.0,-34.0,11.0,97.0,48.222565687789796
Canada,Ontario,Waterloo,2020-09-16,-19.0,-8.0,15.0,-35.0,-37.0,11.0,95.0,47.913446676970636
Canada,Ontario,Waterloo,2020-09-17,-17.0,-2.0,9.0,-36.0,-36.0,11.0,93.0,47.60432766615147
Canada,Ontario,Waterloo,2020-09-18,-18.0,-11.0,-13.0,-32.0,-35.0,10.0,119.0,51.622874806800624
Canada,Ontario,Waterloo,2020-09-19,-14.0,-5.0,18.0,-17.0,3.0,2.0,17.0,35.85780525502319
Canada,Ontario,Waterloo,2020-09-20,-12.0,-6.0,36.0,-28.0,0.0,1.0,11.0,34.93044822256569
Canada,Ontario,Waterloo,2020-09-21,-20.0,-7.0,-3.0,-41.0,-38.0,12.0,121.0,51.931993817619784
Canada,Ontario,Waterloo,2020-09-22,-21.0,-3.0,-2.0,-38.0,-35.0,11.0,110.0,50.23183925811438
Canada,Ontario,Waterloo,2020-09-23,-21.0,-5.0,2.0,-36.0,-37.0,12.0,109.0,50.0772797527048
Canada,Ontario,Waterloo,2020-09-24,-20.0,-1.0,-9.0,-39.0,-35.0,12.0,116.0,51.15919629057187
Canada,Ontario,Waterloo,2020-09-25,-20.0,-10.0,-7.0,-35.0,-34.0,10.0,116.0,51.15919629057187
Canada,Ontario,Waterloo,2020-09-26,-17.0,-6.0,15.0,-22.0,6.0,2.0,26.0,37.24884080370943
Canada,Ontario,Waterloo,2020-09-27,-15.0,-7.0,24.0,-33.0,1.0,1.0,31.0,38.02163833075734
Canada,Ontario,Waterloo,2020-09-28,-25.0,-9.0,-30.0,-46.0,-36.0,13.0,159.0,57.80525502318392
Canada,Ontario,Waterloo,2020-09-29,-22.0,-1.0,-19.0,-42.0,-32.0,11.0,127.0,52.85935085007728
Canada,Ontario,Waterloo,2020-09-30,-21.0,-4.0,-38.0,-43.0,-36.0,12.0,154.0,57.03245749613601
Canada,Ontario,Waterloo,2020-10-01,-19.0,0.0,-23.0,-43.0,-33.0,12.0,130.0,53.32302936630603
Canada,Ontario,Waterloo,2020-10-02,-21.0,-8.0,-41.0,-40.0,-33.0,12.0,155.0,57.18701700154559
Canada,Ontario,Waterloo,2020-10-03,-17.0,-5.0,-12.0,-27.0,2.0,4.0,63.0,42.96754250386399
Canada,Ontario,Waterloo,2020-10-04,-21.0,-6.0,-57.0,-46.0,-6.0,5.0,141.0,55.02318392581144
Canada,Ontario,Waterloo,2020-10-05,-22.0,-2.0,-20.0,-45.0,-36.0,12.0,137.0,54.404945904173104
Canada,Ontario,Waterloo,2020-10-06,-22.0,0.0,-12.0,-41.0,-33.0,11.0,119.0,51.622874806800624
Canada,Ontario,Waterloo,2020-10-07,-22.0,-2.0,-27.0,-45.0,-35.0,13.0,144.0,55.486862442040184
Canada,Ontario,Waterloo,2020-10-08,-19.0,5.0,-19.0,-42.0,-34.0,12.0,121.0,51.931993817619784
Canada,Ontario,Waterloo,2020-10-09,-18.0,1.0,-10.0,-37.0,-35.0,11.0,110.0,50.23183925811438
Canada,Ontario,Waterloo,2020-10-10,-23.0,-2.0,-9.0,-32.0,-1.0,4.0,71.0,44.20401854714065
Canada,Ontario,Waterloo,2020-10-11,-22.0,-2.0,4.0,-40.0,-7.0,1.0,68.0,43.7403400309119
Canada,Ontario,Waterloo,2020-10-12,-64.0,-62.0,31.0,-71.0,-82.0,23.0,271.0,75.11591962905719
Canada,Ontario,Waterloo,2020-10-13,-22.0,4.0,-10.0,-40.0,-33.0,11.0,112.0,50.540958268933544
Canada,Ontario,Waterloo,2020-10-14,-23.0,-4.0,-15.0,-42.0,-35.0,13.0,132.0,53.63214837712519
Canada,Ontario,Waterloo,2020-10-15,-24.0,-7.0,-53.0,-49.0,-35.0,15.0,183.0,61.514683153013905
Canada,Ontario,Waterloo,2020-10-16,-20.0,-9.0,-27.0,-38.0,-32.0,12.0,138.0,54.559505409582684
Canada,Ontario,Waterloo,2020-10-17,-14.0,-5.0,20.0,-28.0,4.0,5.0,28.0,37.557959814528594
Canada,Ontario,Waterloo,2020-10-18,-18.0,-9.0,-21.0,-41.0,-5.0,5.0,99.0,48.53168469860896
Canada,Ontario,Waterloo,2020-10-19,-25.0,-9.0,-45.0,-51.0,-36.0,14.0,180.0,61.051004636785166
Canada,Ontario,Waterloo,2020-10-20,-21.0,-3.0,-18.0,-42.0,-32.0,12.0,128.0,53.01391035548686
Canada,Ontario,Waterloo,2020-10-21,-23.0,-5.0,-34.0,-46.0,-35.0,14.0,157.0,57.496136012364765
Canada,Ontario,Waterloo,2020-10-22,-22.0,-2.0,-35.0,-45.0,-33.0,14.0,151.0,56.568778979907265
Canada,Ontario,Waterloo,2020-10-23,-20.0,-10.0,-13.0,-38.0,-31.0,12.0,124.0,52.39567233384853
Canada,Ontario,Waterloo,2020-10-24,-14.0,-3.0,-12.0,-29.0,1.0,5.0,62.0,42.81298299845441
Canada,Ontario,Waterloo,2020-10-25,-16.0,-4.0,-11.0,-40.0,-4.0,4.0,79.0,45.440494590417316
Canada,Ontario,Waterloo,2020-10-26,-23.0,-5.0,-44.0,-47.0,-35.0,13.0,167.0,59.04173106646059
Canada,Ontario,Waterloo,2020-10-27,-24.0,-3.0,-46.0,-46.0,-32.0,13.0,164.0,58.57805255023184
Canada,Ontario,Waterloo,2020-10-28,-19.0,-1.0,-18.0,-40.0,-34.0,13.0,125.0,52.55023183925811
Canada,Ontario,Waterloo,2020-10-29,-19.0,2.0,-41.0,-46.0,-32.0,13.0,149.0,56.25965996908809
Canada,Ontario,Waterloo,2020-10-30,-17.0,-2.0,-46.0,-40.0,-31.0,12.0,148.0,56.10510046367851
Canada,Ontario,Waterloo,2020-10-31,-14.0,2.0,-20.0,-25.0,3.0,5.0,59.0,42.349304482225655
Canada,Ontario,Waterloo,2020-11-01,-20.0,-7.0,-55.0,-47.0,-8.0,6.0,143.0,55.332302936630605
Canada,Ontario,Waterloo,2020-11-02,-26.0,-6.0,-56.0,-52.0,-35.0,14.0,189.0,62.442040185471406
Canada,Ontario,Waterloo,2020-11-03,-24.0,-3.0,-41.0,-45.0,-31.0,13.0,157.0,57.496136012364765
Canada,Ontario,Waterloo,2020-11-04,-23.0,-6.0,-17.0,-45.0,-34.0,13.0,138.0,54.559505409582684
Canada,Ontario,Waterloo,2020-11-05,-22.0,-2.0,-31.0,-46.0,-32.0,13.0,146.0,55.79598145285936
Canada,Ontario,Waterloo,2020-11-06,-20.0,-8.0,-25.0,-41.0,-31.0,12.0,137.0,54.404945904173104
Canada,Ontario,Waterloo,2020-11-07,-14.0,-5.0,13.0,-27.0,2.0,4.0,35.0,38.639876352395675
Canada,Ontario,Waterloo,2020-11-08,-12.0,-3.0,39.0,-36.0,-3.0,3.0,18.0,36.01236476043277
Canada,Ontario,Waterloo,2020-11-09,-21.0,-4.0,-10.0,-49.0,-35.0,13.0,132.0,53.63214837712519
Canada,Ontario,Waterloo,2020-11-10,-21.0,0.0,-9.0,-45.0,-31.0,12.0,118.0,51.46831530139103
Canada,Ontario,Waterloo,2020-11-11,-21.0,-3.0,-28.0,-49.0,-37.0,14.0,152.0,56.723338485316845
Canada,Ontario,Waterloo,2020-11-12,-20.0,1.0,-37.0,-47.0,-33.0,14.0,150.0,56.414219474497685
Canada,Ontario,Waterloo,2020-11-13,-19.0,-6.0,-50.0,-45.0,-33.0,14.0,167.0,59.04173106646059
Canada,Ontario,Waterloo,2020-11-14,-14.0,0.0,-25.0,-32.0,1.0,6.0,76.0,44.97681607418856
Canada,Ontario,Waterloo,2020-11-15,-25.0,-13.0,-65.0,-52.0,-9.0,7.0,171.0,59.65996908809892
Canada,Ontario,Waterloo,2020-11-16,-25.0,-5.0,-57.0,-54.0,-35.0,15.0,191.0,62.75115919629057
Canada,Ontario,Waterloo,2020-11-17,-27.0,-7.0,-56.0,-51.0,-32.0,14.0,187.0,62.132921174652246
Canada,Ontario,Waterloo,2020-11-18,-24.0,-7.0,-48.0,-50.0,-34.0,15.0,178.0,60.741885625966
Canada,Ontario,Waterloo,2020-11-19,-20.0,-3.0,-40.0,-48.0,-32.0,14.0,157.0,57.496136012364765
Canada,Ontario,Waterloo,2020-11-20,-17.0,-7.0,-32.0,-41.0,-31.0,13.0,141.0,55.02318392581144
Canada,Ontario,Waterloo,2020-11-21,-13.0,-2.0,-39.0,-34.0,2.0,7.0,93.0,47.60432766615147
Canada,Ontario,Waterloo,2020-11-22,-32.0,-22.0,-54.0,-51.0,-9.0,8.0,176.0,60.432766615146825
Canada,Ontario,Waterloo,2020-11-23,-26.0,-8.0,-55.0,-57.0,-39.0,16.0,201.0,64.2967542503864
Canada,Ontario,Waterloo,2020-11-24,-26.0,-4.0,-52.0,-50.0,-32.0,14.0,178.0,60.741885625966
Canada,Ontario,Waterloo,2020-11-25,-26.0,-10.0,-57.0,-52.0,-35.0,16.0,196.0,63.52395672333848
Canada,Ontario,Waterloo,2020-11-26,-19.0,-1.0,-53.0,-49.0,-34.0,15.0,171.0,59.65996908809892
Canada,Ontario,Waterloo,2020-11-27,-20.0,-8.0,-52.0,-42.0,-33.0,15.0,170.0,59.50540958268934
Canada,Ontario,Waterloo,2020-11-28,-17.0,-5.0,-29.0,-32.0,0.0,8.0,91.0,47.2952086553323
Canada,Ontario,Waterloo,2020-11-29,-17.0,-4.0,-11.0,-44.0,-7.0,6.0,89.0,46.986089644513136
Canada,Ontario,Waterloo,2020-11-30,-25.0,-6.0,-61.0,-56.0,-35.0,16.0,199.0,63.98763523956723
Canada,Ontario,Waterloo,2020-12-01,-38.0,-21.0,-53.0,-57.0,-41.0,18.0,228.0,68.46986089644514
Canada,Ontario,Waterloo,2020-12-02,-25.0,-5.0,-44.0,-50.0,-34.0,15.0,173.0,59.969088098918085
Canada,Ontario,Waterloo,2020-12-03,-23.0,-1.0,-49.0,-51.0,-33.0,15.0,172.0,59.8145285935085
Canada,Ontario,Waterloo,2020-12-04,-25.0,-10.0,-53.0,-49.0,-33.0,16.0,186.0,61.97836166924265
Canada,Ontario,Waterloo,2020-12-05,-20.0,-6.0,-36.0,-41.0,0.0,8.0,111.0,50.38639876352396
Canada,Ontario,Waterloo,2020-12-06,-22.0,-8.0,-37.0,-49.0,-8.0,6.0,130.0,53.32302936630603
Canada,Ontario,Waterloo,2020-12-07,-27.0,-7.0,-52.0,-55.0,-35.0,15.0,191.0,62.75115919629057
Canada,Ontario,Waterloo,2020-12-08,-28.0,-6.0,-48.0,-53.0,-31.0,14.0,180.0,61.051004636785166
Canada,Ontario,Waterloo,2020-12-09,-27.0,-7.0,-49.0,-51.0,-35.0,16.0,185.0,61.82380216383307
Canada,Ontario,Waterloo,2020-12-10,-22.0,-1.0,-40.0,-50.0,-33.0,15.0,161.0,58.11437403400309
Canada,Ontario,Waterloo,2020-12-11,-21.0,-7.0,-34.0,-46.0,-32.0,15.0,155.0,57.18701700154559
Canada,Ontario,Waterloo,2020-12-12,-23.0,-7.0,-55.0,-42.0,-1.0,9.0,137.0,54.404945904173104
Canada,Ontario,Waterloo,2020-12-13,-19.0,-5.0,-30.0,-48.0,-9.0,7.0,118.0,51.46831530139103
Canada,Ontario,Waterloo,2020-12-14,-26.0,-5.0,-55.0,-56.0,-36.0,15.0,193.0,63.06027820710973
Canada,Ontario,Waterloo,2020-12-15,-24.0,0.0,-51.0,-51.0,-33.0,15.0,174.0,60.123647604327665
Canada,Ontario,Waterloo,2020-12-16,-24.0,-5.0,-54.0,-53.0,-35.0,16.0,187.0,62.132921174652246
Canada,Ontario,Waterloo,2020-12-17,-20.0,2.0,-52.0,-52.0,-33.0,16.0,171.0,59.65996908809892
Canada,Ontario,Waterloo,2020-12-18,-19.0,-2.0,-43.0,-44.0,-32.0,15.0,155.0,57.18701700154559
Canada,Ontario,Waterloo,2020-12-19,-21.0,-4.0,-31.0,-38.0,0.0,8.0,102.0,48.99536321483771
Canada,Ontario,Waterloo,2020-12-20,-17.0,-3.0,-28.0,-44.0,-5.0,7.0,104.0,49.304482225656876
Canada,Ontario,Waterloo,2020-12-21,-10.0,22.0,-38.0,-53.0,-42.0,15.0,136.0,54.25038639876353
Canada,Ontario,Waterloo,2020-12-22,-8.0,30.0,-35.0,-47.0,-41.0,14.0,115.0,51.00463678516228
Canada,Ontario,Waterloo,2020-12-23,-3.0,42.0,-24.0,-47.0,-45.0,15.0,92.0,47.44976816074188
Canada,Ontario,Waterloo,2020-12-24,-22.0,28.0,-40.0,-57.0,-65.0,22.0,178.0,60.741885625966
Canada,Ontario,Waterloo,2020-12-25,-88.0,-84.0,-47.0,-84.0,-88.0,30.0,421.0,98.2998454404946
Canada,Ontario,Waterloo,2020-12-26,-67.0,-59.0,-50.0,-66.0,-45.0,15.0,302.0,79.90726429675425
Canada,Ontario,Waterloo,2020-12-27,-50.0,-33.0,-21.0,-64.0,-26.0,10.0,204.0,64.76043276661515
Canada,Ontario,Waterloo,2020-12-28,-47.0,-19.0,-50.0,-75.0,-74.0,28.0,293.0,78.516228748068
Canada,Ontario,Waterloo,2020-12-29,-39.0,-7.0,-21.0,-65.0,-61.0,23.0,216.0,66.61514683153014
Canada,Ontario,Waterloo,2020-12-30,-39.0,-1.0,-64.0,-67.0,-63.0,25.0,259.0,73.2612055641422
Canada,Ontario,Waterloo,2020-12-31,-30.0,21.0,-33.0,-65.0,-67.0,25.0,199.0,63.98763523956723
